,uuid,age,gender,dem_has_children,age_group,country_code,rural,dem_education_level,dem_full_time_job,normalized_job_code,question_bbi_2016wave4_basicincome_awareness,question_bbi_2016wave4_basicincome_vote,question_bbi_2016wave4_basicincome_effect,question_bbi_2016wave4_basicincome_argumentsfor,question_bbi_2016wave4_basicincome_argumentsagainst
7629,3e822910-dcbe-0133-c86a-0a81e8b09a82,38,Male,no,26_39,NL,urban,no education,yes,d06dfb43c95b585a89ae556c9221b573,I have never heard of it,I would vote for it,A basic income would not affect my work choices,"It reduces bureaucracy and administrative expenses | It reduces anxiety about financing basic needs | It creates more equality of opportunity | It increases solidarity, because it is funded by everyone | It encourages financial independence and self-responsibility",It might encourage people to stop working | It is impossible to finance
7630,919dc650-db6a-0133-426c-0a81e8b09a82,35,Female,yes,26_39,NL,countryside,high,no,,I have heard just a little about it,I would probably vote for it,A basic income would not affect my work choices,It creates more equality of opportunity,It might encourage people to stop working
7631,91a36900-dbf7-0133-d72d-0a81e8b09a82,61,Female,yes,40_65,NL,rural,medium,no,,I understand it fully,I would vote for it, do more volunteering work,It reduces anxiety about financing basic needs,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state
7632,0929f280-db01-0133-5045-0a81e8b09a82,20,Female,no,14_25,NL,city,medium,no,,I know something about it,I would vote for it, work as a freelancer,"It increases solidarity, because it is funded by everyone | It reduces anxiety about financing basic needs | It creates more equality of opportunity",It is impossible to finance | It is against the principle of linking merit and reward | It might encourage people to stop working
7633,cb4b6220-dbbd-0133-7527-0a81e8b09a82,43,Female,yes,40_65,NL,urban,medium,yes,a12a16280e22220f9354333f6fe1b22a,I understand it fully,I would probably vote for it, do more volunteering work,"It creates more equality of opportunity | It increases solidarity, because it is funded by everyone",It is impossible to finance | It might encourage people to stop working
7634,003409e0-db2a-0133-cbe7-0a81e8b09a82,46,Female,yes,40_65,NL,urban,medium,no,,I have never heard of it,I would probably vote for it,A basic income would not affect my work choices,It increases appreciation for household work and volunteering | It creates more equality of opportunity | It reduces anxiety about financing basic needs,Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | It might encourage people to stop working
7635,2d496000-db4d-0133-9099-0a81e8b09a82,50,Female,yes,40_65,NL,country,medium,yes,76385cb24e831b3364279b9de5641d8f,I know something about it,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It is against the principle of linking merit and reward
7636,3ecffae0-da69-0133-0284-0a81e8b09a82,57,Female,yes,40_65,NL,urban,medium,no,,I have heard just a little about it,I would vote for it, do more volunteering work,It reduces anxiety about financing basic needs,It increases dependence on the state
7637,1d0b0000-db29-0133-1235-0a81e8b09a82,27,Female,no,26_39,NL,rural,medium,no,,I have heard just a little about it,I would probably vote against it, spend more time with my family,It increases appreciation for household work and volunteering | It reduces bureaucracy and administrative expenses,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state
7638,524756b0-dcc6-0133-c26c-0a81e8b09a82,60,Male,no,40_65,NL,rural,medium,yes,36675c937946c8a4fc5de7d0b4c850de,I understand it fully,I would vote for it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone",It might encourage people to stop working
7639,1d1a30b0-da41-0133-e015-0a81e8b09a82,28,Female,no,26_39,NL,city,low,yes,45033f83b6e0309eca9bcd76917f15d0,I have heard just a little about it,I would not vote,A basic income would not affect my work choices,It creates more equality of opportunity,Only the people who need it most should get something from the state
7640,e886d110-d8ce-0133-6888-0a81e8b09a82,47,Male,no,40_65,NL,urban,no education,yes,861a9b9151e11362eb3c77ca914172d0,I understand it fully,I would probably vote for it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone",Only the people who need it most should get something from the state
7641,de54ed80-d940-0133-c514-0a81e8b09a82,42,Female,yes,40_65,NL,city,high,yes,36675c937946c8a4fc5de7d0b4c850de,I have heard just a little about it,I would probably vote for it,A basic income would not affect my work choices,It reduces bureaucracy and administrative expenses,Only the people who need it most should get something from the state
7642,71c3a3b0-dcdc-0133-75ff-0a81e8b09a82,50,Male,yes,40_65,NL,urban,high,yes,04c82eae29e1c4a30eac0710b74ab276,I have heard just a little about it,I would probably vote against it, gain additional skills,It reduces bureaucracy and administrative expenses,None of the above
7643,e8a27ca0-da90-0133-d483-0a81e8b09a82,20,Female,no,14_25,NL,urban,no education,no,,I have heard just a little about it,I would vote against it, do more volunteering work,It creates more equality of opportunity | It encourages financial independence and self-responsibility,It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | Only the people who need it most should get something from the state | It is against the principle of linking merit and reward
7644,58b38f00-da3a-0133-dbfd-0a81e8b09a82,50,Female,yes,40_65,NL,rural,medium,no,,I know something about it,I would vote against it,A basic income would not affect my work choices,It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs,It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state
7645,9b07ae80-d8ee-0133-3dde-0a81e8b09a82,34,Female,yes,26_39,NL,city,no education,no,,I understand it fully,I would vote for it, spend more time with my family,It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It increases appreciation for household work and volunteering,It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state
7646,3b875370-d946-0133-1500-0a81e8b09a82,45,Female,yes,40_65,NL,city,high,yes,2173ff3afd8d28192f7cf119af201940,I have never heard of it,I would vote for it, look for a different job,"It reduces bureaucracy and administrative expenses | It increases solidarity, because it is funded by everyone",It might encourage people to stop working
7647,ebc2cbd0-d9ce-0133-144f-0a81e8b09a82,39,Male,yes,26_39,NL,city,no education,yes,7bb15eefb19ed09c59349baad7e8469e,I understand it fully,I would vote for it, stop working,It encourages financial independence and self-responsibility,It is impossible to finance
7648,13e8df90-da31-0133-ad74-0a81e8b09a82,50,Male,yes,40_65,NL,urban,medium,yes,e605336f5a43949cb6b18054fd1937f1,I know something about it,I would probably vote against it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It is impossible to finance | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward
7649,a52258e0-d978-0133-0f16-0a81e8b09a82,48,Male,no,40_65,NL,non-rural,low,yes,c34f03aa0a9c6edbe8ec50f4fa3687a8,I know something about it,I would probably vote for it, spend more time with my family,"It encourages financial independence and self-responsibility | It increases solidarity, because it is funded by everyone",It is impossible to finance | Only the people who need it most should get something from the state
7650,09eba700-db1f-0133-5885-0a81e8b09a82,57,Female,no,40_65,NL,country,high,no,,I have heard just a little about it,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,Foreigners might come to my country and take advantage of the benefit
7651,49a02cd0-d8f6-0133-af55-0a81e8b09a82,47,Male,yes,40_65,NL,non-rural,high,yes,569da68cdcac43a3b4a0126ea9170570,I understand it fully,I would vote against it,A basic income would not affect my work choices,None of the above,It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state | It increases dependence on the state
7652,0cc6d530-da33-0133-a895-0a81e8b09a82,24,Female,no,14_25,NL,urban,medium,no,,I have heard just a little about it,I would probably vote for it,None of the above,It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses,Foreigners might come to my country and take advantage of the benefit
7653,09ff8a30-da59-0133-d02c-0a81e8b09a82,20,Female,no,14_25,NL,urban,no education,no,,I have heard just a little about it,I would probably vote against it, stop working,It reduces bureaucracy and administrative expenses,It might encourage people to stop working
7654,49a50a30-dcbc-0133-1acd-0a81e8b09a82,48,Male,yes,40_65,NL,city,medium,yes,a003702c0cea282e17967772dd83de5e,I have heard just a little about it,I would probably vote against it, stop working,It reduces anxiety about financing basic needs,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state
